trip,stopId,stopName,timestamp,delay,variant,status
3275722,14815,Królewskie Wzgórze,2022-04-23 17:07:29,29,T201R12,REALTIME
3273608,2027,Wojska Polskiego,2022-04-23 17:07:54,-5,T201R12,REALTIME
3273608,2029,Zamenhofa,2022-04-23 17:08:39,-20,T201R12,REALTIME
3275722,14547,Migowo,2022-04-23 17:08:52,52,T201R12,REALTIME
3274470,2138,Hucisko,2022-04-23 17:09:03,123,T201R12,REALTIME
3273608,2031,Zajezdnia,2022-04-23 17:10:25,25,T201R12,REALTIME
3275722,14546,Budapesztańska,2022-04-23 17:10:00,None,T201R12,SCHEDULED
3273608,2033,Strzyża PKM,2022-04-23 17:11:05,5,T201R12,REALTIME
3275722,14540,Warneńska,2022-04-23 17:12:35,35,T201R12,REALTIME
3273608,2035,Uniwersytet Gdański,2022-04-23 17:13:00,None,T201R12,SCHEDULED
3273608,2037,Bażyńskiego,2022-04-23 17:14:00,None,T201R12,SCHEDULED
3275722,14538,Belgradzka,2022-04-23 17:13:56,56,T201R12,REALTIME
3274470,2005,Brama Oliwska,2022-04-23 17:14:31,151,T201R12,REALTIME
3274470,2007,Chodowieckiego,2022-04-23 17:15:14,134,T201R12,REALTIME
3273608,2039,Tetmajera,2022-04-23 17:15:10,10,T201R12,REALTIME
3275722,14536,Piekarnicza,2022-04-23 17:15:18,18,T201R12,REALTIME
3274470,2009,Uniwersytet Medyczny,2022-04-23 17:16:07,127,T201R12,REALTIME
3273608,2041,Derdowskiego,2022-04-23 17:16:00,None,T201R12,SCHEDULED
3273608,2043,Obrońców Westerplatte,2022-04-23 17:17:09,9,T201R12,REALTIME
3274470,2011,Traugutta,2022-04-23 17:18:38,158,T201R12,REALTIME
3275722,2150,Siedlce,2022-04-23 17:18:55,55,T201R12,REALTIME
3273608,202,Oliwa,2022-04-23 17:19:00,None,T201R12,SCHEDULED
3275722,2148,Skrajna,2022-04-23 17:19:32,32,T201R12,REALTIME
3272136,14825,Lawendowe Wzgórze,2022-04-23 17:19:12,12,T201R12,REALTIME
3274470,2015,Opera Bałtycka,2022-04-23 17:21:24,204,T201R12,REALTIME
3275722,2146,Zakopiańska,2022-04-23 17:20:56,56,T201R12,REALTIME
3274470,2017,Politechnika,2022-04-23 17:21:12,132,T201R12,REALTIME
3275722,2144,Ciasna,2022-04-23 17:22:06,66,T201R12,REALTIME
3275722,2142,Paska,2022-04-23 17:22:51,51,T201R12,REALTIME
3274470,2019,Miszewskiego,2022-04-23 17:23:18,138,T201R12,REALTIME
3272136,14827,Ujeścisko,2022-04-23 17:23:14,74,T201R12,REALTIME
3274470,2021,Jaśkowa Dolina,2022-04-23 17:24:25,85,T201R12,REALTIME
3275722,2140,Powstańców Warszawskich,2022-04-23 17:25:10,70,T201R12,REALTIME
3272136,14821,Zabornia,2022-04-23 17:25:43,103,T201R12,REALTIME
3272136,14819,Stolema,2022-04-23 17:25:49,49,T201R12,REALTIME
3274470,2023,Klonowa,2022-04-23 17:26:31,151,T201R12,REALTIME
3272136,14818,Łabędzia,2022-04-23 17:26:55,55,T201R12,REALTIME
3272136,14815,Królewskie Wzgórze,2022-04-23 17:28:13,73,T201R12,REALTIME
3275722,2138,Hucisko,2022-04-23 17:27:31,31,T201R12,REALTIME
3274470,2025,Galeria Bałtycka,2022-04-23 17:28:12,132,T201R12,REALTIME
3272136,14547,Migowo,2022-04-23 17:29:42,102,T201R12,REALTIME
3275722,2001,Dworzec Główny,2022-04-23 17:29:43,43,T201R12,REALTIME
3274470,2027,Wojska Polskiego,2022-04-23 17:29:32,92,T201R12,REALTIME
3272136,14546,Budapesztańska,2022-04-23 17:30:30,30,T201R12,REALTIME
3274470,2029,Zamenhofa,2022-04-23 17:31:06,126,T201R12,REALTIME
3275722,2005,Brama Oliwska,2022-04-23 17:32:00,None,T201R12,SCHEDULED
3274470,2031,Zajezdnia,2022-04-23 17:32:02,122,T201R12,REALTIME
3272136,14540,Warneńska,2022-04-23 17:33:24,84,T201R12,REALTIME
3275722,2007,Chodowieckiego,2022-04-23 17:33:00,None,T201R12,SCHEDULED
3274470,2033,Strzyża PKM,2022-04-23 17:32:57,117,T201R12,REALTIME
3275722,2009,Uniwersytet Medyczny,2022-04-23 17:34:00,None,T201R12,SCHEDULED
3274470,2035,Uniwersytet Gdański,2022-04-23 17:34:30,90,T201R12,REALTIME
3274470,2037,Bażyńskiego,2022-04-23 17:35:39,99,T201R12,REALTIME
3272136,14538,Belgradzka,2022-04-23 17:35:32,152,T201R12,REALTIME
3272136,14536,Piekarnicza,2022-04-23 17:36:30,90,T201R12,REALTIME
3275722,2011,Traugutta,2022-04-23 17:36:00,None,T201R12,SCHEDULED
3274470,2039,Tetmajera,2022-04-23 17:36:47,107,T201R12,REALTIME
3275722,2015,Opera Bałtycka,2022-04-23 17:38:00,None,T201R12,SCHEDULED
3274470,2041,Derdowskiego,2022-04-23 17:37:41,101,T201R12,REALTIME
3275722,2017,Politechnika,2022-04-23 17:38:37,-22,T201R12,REALTIME
3274470,2043,Obrońców Westerplatte,2022-04-23 17:38:34,94,T201R12,REALTIME
3273854,14825,Lawendowe Wzgórze,2022-04-23 17:39:00,None,T201R12,SCHEDULED
3272136,2150,Siedlce,2022-04-23 17:39:46,106,T201R12,REALTIME
3274470,202,Oliwa,2022-04-23 18:00:03,1263,T201R12,REALTIME
3272136,2148,Skrajna,2022-04-23 17:40:38,98,T201R12,REALTIME
3275722,2019,Miszewskiego,2022-04-23 17:40:42,-18,T201R12,REALTIME
3273854,14827,Ujeścisko,2022-04-23 17:42:00,None,T201R12,SCHEDULED
3272136,2146,Zakopiańska,2022-04-23 17:41:50,110,T201R12,REALTIME
3275722,2021,Jaśkowa Dolina,2022-04-23 17:43:00,None,T201R12,SCHEDULED
3272136,2144,Ciasna,2022-04-23 17:43:36,156,T201R12,REALTIME
3273854,14821,Zabornia,2022-04-23 17:44:00,None,T201R12,SCHEDULED
3273854,14819,Stolema,2022-04-23 17:45:00,None,T201R12,SCHEDULED
3272136,2142,Paska,2022-04-23 17:44:31,151,T201R12,REALTIME
3275722,2023,Klonowa,2022-04-23 17:44:48,48,T201R12,REALTIME
3272136,2140,Powstańców Warszawskich,2022-04-23 17:45:58,118,T201R12,REALTIME
3273854,14818,Łabędzia,2022-04-23 17:46:00,None,T201R12,SCHEDULED
3275722,2025,Galeria Bałtycka,2022-04-23 17:46:31,31,T201R12,REALTIME
3273854,14815,Królewskie Wzgórze,2022-04-23 17:47:00,None,T201R12,SCHEDULED
3273854,14547,Migowo,2022-04-23 17:48:00,None,T201R12,SCHEDULED
3275722,2027,Wojska Polskiego,2022-04-23 17:47:53,-6,T201R12,REALTIME
3275722,2029,Zamenhofa,2022-04-23 17:48:50,-9,T201R12,REALTIME
3272136,2138,Hucisko,2022-04-23 17:49:08,128,T201R12,REALTIME
3269210,2001,Dworzec Główny,2022-04-23 18:29:36,36,T201R12,REALTIME
3275722,2031,Zajezdnia,2022-04-23 17:50:31,31,T201R12,REALTIME
3273854,14546,Budapesztańska,2022-04-23 17:50:00,None,T201R12,SCHEDULED
3275722,2033,Strzyża PKM,2022-04-23 17:51:14,14,T201R12,REALTIME
3272136,2001,Dworzec Główny,2022-04-23 17:52:20,200,T201R12,REALTIME
3273854,14540,Warneńska,2022-04-23 17:52:00,None,T201R12,SCHEDULED
3273854,14538,Belgradzka,2022-04-23 17:53:00,None,T201R12,SCHEDULED
3275722,2035,Uniwersytet Gdański,2022-04-23 17:52:44,-15,T201R12,REALTIME
3275722,2037,Bażyńskiego,2022-04-23 17:54:02,2,T201R12,REALTIME
3272136,2005,Brama Oliwska,2022-04-23 17:54:53,173,T201R12,REALTIME
3272136,2007,Chodowieckiego,2022-04-23 17:55:25,145,T201R12,REALTIME
3275722,2039,Tetmajera,2022-04-23 17:55:00,None,T201R12,SCHEDULED
3273854,14536,Piekarnicza,2022-04-23 17:55:00,None,T201R12,SCHEDULED
3272136,2009,Uniwersytet Medyczny,2022-04-23 17:56:26,146,T201R12,REALTIME
3275722,2041,Derdowskiego,2022-04-23 17:56:05,5,T201R12,REALTIME
3275722,2043,Obrońców Westerplatte,2022-04-23 17:56:53,-6,T201R12,REALTIME
3273854,2150,Siedlce,2022-04-23 17:58:00,None,T201R12,SCHEDULED
3272136,2011,Traugutta,2022-04-23 17:58:43,163,T201R12,REALTIME
3273854,2148,Skrajna,2022-04-23 17:59:00,None,T201R12,SCHEDULED
3275722,202,Oliwa,2022-04-23 18:20:01,1261,T201R12,REALTIME
3269210,14825,Lawendowe Wzgórze,2022-04-23 17:59:12,12,T201R12,REALTIME
3272136,2015,Opera Bałtycka,2022-04-23 18:01:44,224,T201R12,REALTIME
3273854,2146,Zakopiańska,2022-04-23 18:00:00,None,T201R12,SCHEDULED
3273854,2144,Ciasna,2022-04-23 18:01:00,None,T201R12,SCHEDULED
3272136,2017,Politechnika,2022-04-23 18:01:15,135,T201R12,REALTIME
3269210,14827,Ujeścisko,2022-04-23 18:02:13,13,T201R12,REALTIME
3273854,2142,Paska,2022-04-23 18:02:00,None,T201R12,SCHEDULED
3272136,2019,Miszewskiego,2022-04-23 18:03:30,150,T201R12,REALTIME
3273854,2140,Powstańców Warszawskich,2022-04-23 18:04:00,None,T201R12,SCHEDULED
3272136,2021,Jaśkowa Dolina,2022-04-23 18:04:16,76,T201R12,REALTIME
3269210,14821,Zabornia,2022-04-23 18:04:56,56,T201R12,REALTIME
3269210,14819,Stolema,2022-04-23 18:05:23,23,T201R12,REALTIME
3272136,2023,Klonowa,2022-04-23 18:06:27,147,T201R12,REALTIME
3273854,2138,Hucisko,2022-04-23 18:07:00,None,T201R12,SCHEDULED
3269210,14818,Łabędzia,2022-04-23 18:07:01,61,T201R12,REALTIME
3269210,14815,Królewskie Wzgórze,2022-04-23 18:08:08,68,T201R12,REALTIME
3272136,2025,Galeria Bałtycka,2022-04-23 18:08:09,129,T201R12,REALTIME
3273854,2001,Dworzec Główny,2022-04-23 18:09:00,None,T201R12,SCHEDULED
3269210,14547,Migowo,2022-04-23 18:08:51,51,T201R12,REALTIME
3272136,2027,Wojska Polskiego,2022-04-23 18:09:24,84,T201R12,REALTIME
3272136,2029,Zamenhofa,2022-04-23 18:10:32,92,T201R12,REALTIME
3269210,14546,Budapesztańska,2022-04-23 18:10:00,None,T201R12,SCHEDULED
3272136,2031,Zajezdnia,2022-04-23 18:11:39,99,T201R12,REALTIME
3273854,2005,Brama Oliwska,2022-04-23 18:12:00,None,T201R12,SCHEDULED
3272136,2033,Strzyża PKM,2022-04-23 18:12:26,86,T201R12,REALTIME
3269210,14540,Warneńska,2022-04-23 18:12:42,42,T201R12,REALTIME
3273854,2007,Chodowieckiego,2022-04-23 18:13:00,None,T201R12,SCHEDULED
3273854,2009,Uniwersytet Medyczny,2022-04-23 18:14:00,None,T201R12,SCHEDULED
3272136,2035,Uniwersytet Gdański,2022-04-23 18:13:42,42,T201R12,REALTIME
3269210,14538,Belgradzka,2022-04-23 18:13:47,47,T201R12,REALTIME
3272136,2037,Bażyńskiego,2022-04-23 18:14:59,59,T201R12,REALTIME
3269210,14536,Piekarnicza,2022-04-23 18:15:05,5,T201R12,REALTIME
3273854,2011,Traugutta,2022-04-23 18:16:00,None,T201R12,SCHEDULED
3272136,2039,Tetmajera,2022-04-23 18:15:58,58,T201R12,REALTIME
3272136,2041,Derdowskiego,2022-04-23 18:16:59,59,T201R12,REALTIME
3273854,2015,Opera Bałtycka,2022-04-23 18:18:00,None,T201R12,SCHEDULED
3272136,2043,Obrońców Westerplatte,2022-04-23 18:17:51,51,T201R12,REALTIME
3273854,2017,Politechnika,2022-04-23 18:19:00,None,T201R12,SCHEDULED
3269210,2150,Siedlce,2022-04-23 18:18:56,56,T201R12,REALTIME
3272136,202,Oliwa,2022-04-23 18:40:02,1262,T201R12,REALTIME
3276025,14825,Lawendowe Wzgórze,2022-04-23 18:19:17,17,T201R12,REALTIME
3269210,2148,Skrajna,2022-04-23 18:19:31,31,T201R12,REALTIME
3269210,2146,Zakopiańska,2022-04-23 18:20:25,25,T201R12,REALTIME
3273854,2019,Miszewskiego,2022-04-23 18:21:00,None,T201R12,SCHEDULED
3269210,2144,Ciasna,2022-04-23 18:22:00,60,T201R12,REALTIME
3276025,14827,Ujeścisko,2022-04-23 18:22:12,12,T201R12,REALTIME
3269210,2142,Paska,2022-04-23 18:22:51,51,T201R12,REALTIME
3273854,2021,Jaśkowa Dolina,2022-04-23 18:23:00,None,T201R12,SCHEDULED
3273854,2023,Klonowa,2022-04-23 18:24:00,None,T201R12,SCHEDULED
3269210,2140,Powstańców Warszawskich,2022-04-23 18:24:05,5,T201R12,REALTIME
3276025,14821,Zabornia,2022-04-23 18:24:52,52,T201R12,REALTIME
3276025,14819,Stolema,2022-04-23 18:25:10,10,T201R12,REALTIME
3273854,2025,Galeria Bałtycka,2022-04-23 18:26:00,None,T201R12,SCHEDULED
3276025,14818,Łabędzia,2022-04-23 18:26:56,56,T201R12,REALTIME
3276025,14815,Królewskie Wzgórze,2022-04-23 18:28:09,69,T201R12,REALTIME
3269210,2138,Hucisko,2022-04-23 18:27:23,23,T201R12,REALTIME
3273854,2027,Wojska Polskiego,2022-04-23 18:28:00,None,T201R12,SCHEDULED
3273854,2029,Zamenhofa,2022-04-23 18:29:00,None,T201R12,SCHEDULED
3276025,14547,Migowo,2022-04-23 18:29:40,100,T201R12,REALTIME
3273854,2031,Zajezdnia,2022-04-23 18:30:00,None,T201R12,SCHEDULED
3276025,14546,Budapesztańska,2022-04-23 18:30:29,29,T201R12,REALTIME
3273854,2033,Strzyża PKM,2022-04-23 18:31:00,None,T201R12,SCHEDULED
3269210,2005,Brama Oliwska,2022-04-23 18:32:00,None,T201R12,SCHEDULED
3276025,14540,Warneńska,2022-04-23 18:33:29,89,T201R12,REALTIME
3269210,2007,Chodowieckiego,2022-04-23 18:32:46,-13,T201R12,REALTIME
3273854,2035,Uniwersytet Gdański,2022-04-23 18:33:00,None,T201R12,SCHEDULED
3269210,2009,Uniwersytet Medyczny,2022-04-23 18:33:40,-19,T201R12,REALTIME
3273854,2037,Bażyńskiego,2022-04-23 18:34:00,None,T201R12,SCHEDULED
3273854,2039,Tetmajera,2022-04-23 18:35:00,None,T201R12,SCHEDULED
3276025,14538,Belgradzka,2022-04-23 18:35:37,157,T201R12,REALTIME
3269210,2011,Traugutta,2022-04-23 18:36:00,None,T201R12,SCHEDULED
3273854,2041,Derdowskiego,2022-04-23 18:36:00,None,T201R12,SCHEDULED
3273854,2043,Obrońców Westerplatte,2022-04-23 18:37:00,None,T201R12,SCHEDULED
3276025,14536,Piekarnicza,2022-04-23 18:36:48,108,T201R12,REALTIME
3269210,2015,Opera Bałtycka,2022-04-23 18:37:22,-38,T201R12,REALTIME
3269210,2017,Politechnika,2022-04-23 18:38:32,-27,T201R12,REALTIME
3273854,202,Oliwa,2022-04-23 18:39:00,None,T201R12,SCHEDULED
3272166,14825,Lawendowe Wzgórze,2022-04-23 18:39:14,14,T201R12,REALTIME
3276025,2150,Siedlce,2022-04-23 18:41:58,238,T201R12,REALTIME
3269210,2019,Miszewskiego,2022-04-23 18:40:42,-18,T201R12,REALTIME
3272166,14827,Ujeścisko,2022-04-23 18:42:14,14,T201R12,REALTIME
3276025,2148,Skrajna,2022-04-23 18:42:01,181,T201R12,REALTIME
3276025,2146,Zakopiańska,2022-04-23 18:42:40,160,T201R12,REALTIME
3269210,2021,Jaśkowa Dolina,2022-04-23 18:43:00,None,T201R12,SCHEDULED
3276025,2144,Ciasna,2022-04-23 18:44:00,180,T201R12,REALTIME
3269210,2023,Klonowa,2022-04-23 18:44:44,44,T201R12,REALTIME
3276025,2142,Paska,2022-04-23 18:45:19,199,T201R12,REALTIME
3272166,14821,Zabornia,2022-04-23 18:46:29,149,T201R12,REALTIME
3272166,14819,Stolema,2022-04-23 18:46:35,95,T201R12,REALTIME
3269210,2025,Galeria Bałtycka,2022-04-23 18:46:39,39,T201R12,REALTIME
3272166,14818,Łabędzia,2022-04-23 18:47:52,112,T201R12,REALTIME
3276025,2140,Powstańców Warszawskich,2022-04-23 18:47:53,233,T201R12,REALTIME
3269210,2027,Wojska Polskiego,2022-04-23 18:47:42,-17,T201R12,REALTIME
3269210,2029,Zamenhofa,2022-04-23 18:48:58,-1,T201R12,REALTIME
3269210,2031,Zajezdnia,2022-04-23 18:50:19,19,T201R12,REALTIME
3272166,14815,Królewskie Wzgórze,2022-04-23 18:50:38,218,T201R12,REALTIME
3272166,14547,Migowo,2022-04-23 18:51:21,201,T201R12,REALTIME
3276025,2138,Hucisko,2022-04-23 18:50:48,228,T201R12,REALTIME
3269210,2033,Strzyża PKM,2022-04-23 18:51:09,9,T201R12,REALTIME
3276025,2001,Dworzec Główny,2022-04-23 18:53:00,240,T201R12,REALTIME
3269210,2035,Uniwersytet Gdański,2022-04-23 18:52:46,-13,T201R12,REALTIME
3269210,2037,Bażyńskiego,2022-04-23 18:53:45,-14,T201R12,REALTIME
3272166,14546,Budapesztańska,2022-04-23 18:53:48,228,T201R12,REALTIME
3276025,2005,Brama Oliwska,2022-04-23 18:55:24,204,T201R12,REALTIME
3269210,2039,Tetmajera,2022-04-23 18:55:00,None,T201R12,SCHEDULED
3272166,14540,Warneńska,2022-04-23 18:56:47,287,T201R12,REALTIME
3276025,2007,Chodowieckiego,2022-04-23 18:56:06,186,T201R12,REALTIME
3269210,2041,Derdowskiego,2022-04-23 18:56:00,None,T201R12,SCHEDULED
3276025,2009,Uniwersytet Medyczny,2022-04-23 18:56:58,178,T201R12,REALTIME
3269210,2043,Obrońców Westerplatte,2022-04-23 18:56:53,-6,T201R12,REALTIME
3272166,14538,Belgradzka,2022-04-23 18:58:10,310,T201R12,REALTIME
3276025,2011,Traugutta,2022-04-23 18:58:39,159,T201R12,REALTIME
3272166,14536,Piekarnicza,2022-04-23 18:59:06,246,T201R12,REALTIME
3269210,202,Oliwa,2022-04-23 18:59:00,None,T201R12,SCHEDULED
3273610,14825,Lawendowe Wzgórze,2022-04-23 18:59:12,12,T201R12,REALTIME
3276025,2015,Opera Bałtycka,2022-04-23 19:01:10,190,T201R12,REALTIME
3276025,2017,Politechnika,2022-04-23 19:01:10,130,T201R12,REALTIME
3273610,14827,Ujeścisko,2022-04-23 19:02:21,21,T201R12,REALTIME
3272166,2150,Siedlce,2022-04-23 19:02:58,298,T201R12,REALTIME
3276025,2019,Miszewskiego,2022-04-23 19:03:18,138,T201R12,REALTIME
3276025,2021,Jaśkowa Dolina,2022-04-23 19:04:08,68,T201R12,REALTIME
3272166,2148,Skrajna,2022-04-23 19:03:55,295,T201R12,REALTIME
3272166,2146,Zakopiańska,2022-04-23 19:05:14,314,T201R12,REALTIME
3273610,14821,Zabornia,2022-04-23 19:05:45,105,T201R12,REALTIME
3273610,14819,Stolema,2022-04-23 19:05:47,47,T201R12,REALTIME
3272166,2144,Ciasna,2022-04-23 19:06:09,309,T201R12,REALTIME
3276025,2023,Klonowa,2022-04-23 19:06:21,141,T201R12,REALTIME
3272166,2142,Paska,2022-04-23 19:07:00,300,T201R12,REALTIME
3273610,14818,Łabędzia,2022-04-23 19:07:51,111,T201R12,REALTIME
3276025,2025,Galeria Bałtycka,2022-04-23 19:08:15,135,T201R12,REALTIME
3273610,14815,Królewskie Wzgórze,2022-04-23 19:09:10,130,T201R12,REALTIME
3273610,14547,Migowo,2022-04-23 19:09:43,103,T201R12,REALTIME
3272166,2140,Powstańców Warszawskich,2022-04-23 19:09:43,343,T201R12,REALTIME
3276025,2027,Wojska Polskiego,2022-04-23 19:09:23,83,T201R12,REALTIME
3276025,2029,Zamenhofa,2022-04-23 19:10:30,90,T201R12,REALTIME
3273610,14546,Budapesztańska,2022-04-23 19:11:19,79,T201R12,REALTIME
3276025,2031,Zajezdnia,2022-04-23 19:12:04,124,T201R12,REALTIME
3272166,2138,Hucisko,2022-04-23 19:12:29,329,T201R12,REALTIME
3276025,2033,Strzyża PKM,2022-04-23 19:12:53,113,T201R12,REALTIME
3273610,14540,Warneńska,2022-04-23 19:14:16,136,T201R12,REALTIME
3272166,2001,Dworzec Główny,2022-04-23 19:14:46,346,T201R12,REALTIME
3276025,2035,Uniwersytet Gdański,2022-04-23 19:14:36,96,T201R12,REALTIME
3273610,14538,Belgradzka,2022-04-23 19:15:23,143,T201R12,REALTIME
3273610,14536,Piekarnicza,2022-04-23 19:16:46,106,T201R12,REALTIME
3272166,2005,Brama Oliwska,2022-04-23 19:16:35,275,T201R12,REALTIME
3276025,2037,Bażyńskiego,2022-04-23 19:16:08,128,T201R12,REALTIME
3272166,2007,Chodowieckiego,2022-04-23 19:17:09,249,T201R12,REALTIME
3276025,2039,Tetmajera,2022-04-23 19:16:55,115,T201R12,REALTIME
3272166,2009,Uniwersytet Medyczny,2022-04-23 19:18:13,253,T201R12,REALTIME
3276025,2041,Derdowskiego,2022-04-23 19:18:38,158,T201R12,REALTIME
3273610,2150,Siedlce,2022-04-23 19:19:41,101,T201R12,REALTIME
3274472,14825,Lawendowe Wzgórze,2022-04-23 19:19:12,12,T201R12,REALTIME
3272166,2011,Traugutta,2022-04-23 19:20:21,261,T201R12,REALTIME
3276025,2043,Obrońców Westerplatte,2022-04-23 19:20:18,198,T201R12,REALTIME
3276025,202,Oliwa,2022-04-23 19:40:05,1265,T201R12,REALTIME
3273610,2148,Skrajna,2022-04-23 19:21:33,153,T201R12,REALTIME
3273610,2146,Zakopiańska,2022-04-23 19:22:19,139,T201R12,REALTIME
3272166,2015,Opera Bałtycka,2022-04-23 19:22:48,288,T201R12,REALTIME
3274472,14827,Ujeścisko,2022-04-23 19:22:22,22,T201R12,REALTIME
3273610,2144,Ciasna,2022-04-23 19:22:46,106,T201R12,REALTIME
3272166,2017,Politechnika,2022-04-23 19:22:52,232,T201R12,REALTIME
3273610,2142,Paska,2022-04-23 19:23:38,98,T201R12,REALTIME
3272166,2019,Miszewskiego,2022-04-23 19:24:53,233,T201R12,REALTIME
3272166,2021,Jaśkowa Dolina,2022-04-23 19:26:02,182,T201R12,REALTIME
3274472,14821,Zabornia,2022-04-23 19:25:47,107,T201R12,REALTIME
3274472,14819,Stolema,2022-04-23 19:25:44,44,T201R12,REALTIME
3273610,2140,Powstańców Warszawskich,2022-04-23 19:25:32,92,T201R12,REALTIME
3274472,14818,Łabędzia,2022-04-23 19:27:03,63,T201R12,REALTIME
3273610,2138,Hucisko,2022-04-23 19:29:10,130,T201R12,REALTIME
3272166,2023,Klonowa,2022-04-23 19:28:12,252,T201R12,REALTIME
3274472,14815,Królewskie Wzgórze,2022-04-23 19:29:02,122,T201R12,REALTIME
3274472,14547,Migowo,2022-04-23 19:29:50,110,T201R12,REALTIME
3272166,2025,Galeria Bałtycka,2022-04-23 19:29:49,229,T201R12,REALTIME
3273610,2001,Dworzec Główny,2022-04-23 19:30:37,97,T201R12,REALTIME
3272166,2027,Wojska Polskiego,2022-04-23 19:30:55,175,T201R12,REALTIME
3274472,14546,Budapesztańska,2022-04-23 19:31:24,84,T201R12,REALTIME
3272166,2029,Zamenhofa,2022-04-23 19:32:05,185,T201R12,REALTIME
3274472,14540,Warneńska,2022-04-23 19:33:25,85,T201R12,REALTIME
3273610,2005,Brama Oliwska,2022-04-23 19:32:50,50,T201R12,REALTIME
3272166,2031,Zajezdnia,2022-04-23 19:32:58,178,T201R12,REALTIME
3273610,2007,Chodowieckiego,2022-04-23 19:33:44,44,T201R12,REALTIME
3272166,2033,Strzyża PKM,2022-04-23 19:33:57,177,T201R12,REALTIME
3274472,14538,Belgradzka,2022-04-23 19:34:10,70,T201R12,REALTIME
3273610,2009,Uniwersytet Medyczny,2022-04-23 19:35:16,76,T201R12,REALTIME
3272166,2035,Uniwersytet Gdański,2022-04-23 19:35:21,141,T201R12,REALTIME
3274472,14536,Piekarnicza,2022-04-23 19:35:00,None,T201R12,SCHEDULED
3273610,2011,Traugutta,2022-04-23 19:36:15,15,T201R12,REALTIME
3272166,2037,Bażyńskiego,2022-04-23 19:36:19,139,T201R12,REALTIME
3272166,2039,Tetmajera,2022-04-23 19:37:41,161,T201R12,REALTIME
3273610,2015,Opera Bałtycka,2022-04-23 19:39:41,101,T201R12,REALTIME
3272166,2041,Derdowskiego,2022-04-23 19:38:36,156,T201R12,REALTIME
3274472,2150,Siedlce,2022-04-23 19:38:53,53,T201R12,REALTIME
3274472,2148,Skrajna,2022-04-23 19:39:53,53,T201R12,REALTIME
3273610,2017,Politechnika,2022-04-23 19:39:34,34,T201R12,REALTIME
3272166,2043,Obrońców Westerplatte,2022-04-23 19:39:32,152,T201R12,REALTIME
3275724,14825,Lawendowe Wzgórze,2022-04-23 19:39:13,13,T201R12,REALTIME
3272138,2007,Chodowieckiego,2022-04-23 20:33:00,None,T201R12,SCHEDULED
3272166,202,Oliwa,2022-04-23 20:00:02,1262,T201R12,REALTIME
3274472,2146,Zakopiańska,2022-04-23 19:40:58,58,T201R12,REALTIME
3273610,2019,Miszewskiego,2022-04-23 19:41:27,27,T201R12,REALTIME
3274472,2144,Ciasna,2022-04-23 19:42:04,64,T201R12,REALTIME
3274472,2142,Paska,2022-04-23 19:43:12,72,T201R12,REALTIME
3273610,2021,Jaśkowa Dolina,2022-04-23 19:43:00,None,T201R12,SCHEDULED
3275724,14827,Ujeścisko,2022-04-23 19:43:13,73,T201R12,REALTIME
3274472,2140,Powstańców Warszawskich,2022-04-23 19:44:44,44,T201R12,REALTIME
3273610,2023,Klonowa,2022-04-23 19:44:45,45,T201R12,REALTIME
3275724,14821,Zabornia,2022-04-23 19:44:54,54,T201R12,REALTIME
3275724,14819,Stolema,2022-04-23 19:45:09,9,T201R12,REALTIME
3273610,2025,Galeria Bałtycka,2022-04-23 19:46:25,25,T201R12,REALTIME
3275724,14818,Łabędzia,2022-04-23 19:46:56,56,T201R12,REALTIME
3275724,14815,Królewskie Wzgórze,2022-04-23 19:47:52,52,T201R12,REALTIME
3274472,2138,Hucisko,2022-04-23 19:47:32,32,T201R12,REALTIME
3273610,2027,Wojska Polskiego,2022-04-23 19:47:50,-9,T201R12,REALTIME
3273610,2029,Zamenhofa,2022-04-23 19:48:49,-10,T201R12,REALTIME
3275724,14547,Migowo,2022-04-23 19:48:55,55,T201R12,REALTIME
3274472,2001,Dworzec Główny,2022-04-23 19:49:42,42,T201R12,REALTIME
3273610,2031,Zajezdnia,2022-04-23 19:50:25,25,T201R12,REALTIME
3275724,14546,Budapesztańska,2022-04-23 19:50:28,28,T201R12,REALTIME
3273610,2033,Strzyża PKM,2022-04-23 19:51:18,18,T201R12,REALTIME
3274472,2005,Brama Oliwska,2022-04-23 19:52:00,None,T201R12,SCHEDULED
3275724,14540,Warneńska,2022-04-23 19:53:19,79,T201R12,REALTIME
3275724,14538,Belgradzka,2022-04-23 19:53:33,33,T201R12,REALTIME
3274472,2007,Chodowieckiego,2022-04-23 19:52:45,-14,T201R12,REALTIME
3273610,2035,Uniwersytet Gdański,2022-04-23 19:52:48,-11,T201R12,REALTIME
3273610,2037,Bażyńskiego,2022-04-23 19:53:58,-1,T201R12,REALTIME
3274472,2009,Uniwersytet Medyczny,2022-04-23 19:54:19,19,T201R12,REALTIME
3273610,2039,Tetmajera,2022-04-23 19:55:11,11,T201R12,REALTIME
3275724,14536,Piekarnicza,2022-04-23 19:55:00,None,T201R12,SCHEDULED
3274472,2011,Traugutta,2022-04-23 19:56:00,None,T201R12,SCHEDULED
3273610,2041,Derdowskiego,2022-04-23 19:56:10,10,T201R12,REALTIME
3273610,2043,Obrońców Westerplatte,2022-04-23 19:57:07,7,T201R12,REALTIME
3275724,2150,Siedlce,2022-04-23 19:58:00,0,T201R12,REALTIME
3274472,2015,Opera Bałtycka,2022-04-23 19:58:00,None,T201R12,SCHEDULED
