trip,stopId,stopName,timestamp,delay,variant,status
2938880,2077,2022-04-11 22:37:00,None,T302R8,SCHEDULED
2935633,2079,2022-04-11 21:39:37,-142,T302R8,REALTIME
2938880,2079,2022-04-11 22:39:00,None,T302R8,SCHEDULED
2935633,2081,2022-04-11 21:40:55,-124,T302R8,REALTIME
2938880,2081,2022-04-11 22:40:00,None,T302R8,SCHEDULED
2935633,2083,2022-04-11 21:41:36,-143,T302R8,REALTIME
2938880,2083,2022-04-11 22:41:00,None,T302R8,SCHEDULED
2935633,2085,2022-04-11 21:42:26,-153,T302R8,REALTIME
2938880,2085,2022-04-11 22:42:00,None,T302R8,SCHEDULED
2935633,2087,2022-04-11 21:43:16,-163,T302R8,REALTIME
2938880,2087,2022-04-11 22:43:00,None,T302R8,SCHEDULED
2935633,2089,2022-04-11 21:44:26,-153,T302R8,REALTIME
2938880,2089,2022-04-11 22:44:00,None,T302R8,SCHEDULED
2935633,2091,2022-04-11 21:46:05,-174,T302R8,REALTIME
2938880,2091,2022-04-11 22:45:00,None,T302R8,SCHEDULED
2935633,2093,2022-04-11 21:47:38,-201,T302R8,REALTIME
2938880,2093,2022-04-11 22:47:00,None,T302R8,SCHEDULED
2935633,2095,2022-04-11 21:49:13,-226,T302R8,REALTIME
2938880,2095,2022-04-11 22:49:00,None,T302R8,SCHEDULED
2935633,2097,2022-04-11 21:50:32,-207,T302R8,REALTIME
2938880,2097,2022-04-11 22:50:00,None,T302R8,SCHEDULED
2935633,2099,2022-04-11 21:52:35,-204,T302R8,REALTIME
2938880,2099,2022-04-11 22:52:00,None,T302R8,SCHEDULED
2935633,2055,2022-04-11 21:53:02,-237,T302R8,REALTIME
2938880,2055,2022-04-11 22:53:00,None,T302R8,SCHEDULED
2935633,2057,2022-04-11 21:53:32,-267,T302R8,REALTIME
2938880,2057,2022-04-11 22:54:00,None,T302R8,SCHEDULED
2935633,201,2022-04-11 22:35:03,2163,T302R8,REALTIME
2938880,2130,2022-04-11 21:58:30,-29,T302R8,REALTIME
2938880,2128,2022-04-11 22:01:00,None,T302R8,SCHEDULED
2938880,2126,2022-04-11 22:02:00,None,T302R8,SCHEDULED
2938880,2124,2022-04-11 22:03:00,None,T302R8,SCHEDULED
2938880,2122,2022-04-11 22:05:00,None,T302R8,SCHEDULED
2938880,2120,2022-04-11 22:06:00,None,T302R8,SCHEDULED
2938880,2118,2022-04-11 22:07:00,None,T302R8,SCHEDULED
2938880,2116,2022-04-11 22:09:00,None,T302R8,SCHEDULED
2938880,2114,2022-04-11 22:11:00,None,T302R8,SCHEDULED
2938880,2110,2022-04-11 22:13:00,None,T302R8,SCHEDULED
2938880,2108,2022-04-11 22:14:00,None,T302R8,SCHEDULED
2938880,2106,2022-04-11 22:15:00,None,T302R8,SCHEDULED
2938880,2104,2022-04-11 22:17:00,None,T302R8,SCHEDULED
2938880,2102,2022-04-11 22:19:00,None,T302R8,SCHEDULED
2938880,2001,2022-04-11 22:21:00,None,T302R8,SCHEDULED
2938880,2061,2022-04-11 22:24:00,None,T302R8,SCHEDULED
2938142,2063,2022-04-11 21:51:35,-264,T302R8,REALTIME
2938142,2065,2022-04-11 21:53:09,-290,T302R8,REALTIME
2938142,2067,2022-04-11 21:53:56,-303,T302R8,REALTIME
2938142,2069,2022-04-11 21:55:07,-292,T302R8,REALTIME
2938142,2071,2022-04-11 21:56:31,-328,T302R8,REALTIME
2938142,2073,2022-04-11 21:57:08,-351,T302R8,REALTIME
2938142,2075,2022-04-11 22:05:00,None,T302R8,SCHEDULED
2938142,2077,2022-04-11 22:07:00,None,T302R8,SCHEDULED
2938142,2079,2022-04-11 22:09:00,None,T302R8,SCHEDULED
2938142,2081,2022-04-11 22:10:00,None,T302R8,SCHEDULED
2938142,2083,2022-04-11 22:11:00,None,T302R8,SCHEDULED
2938142,2085,2022-04-11 22:12:00,None,T302R8,SCHEDULED
2938142,2087,2022-04-11 22:13:00,None,T302R8,SCHEDULED
2938142,2089,2022-04-11 22:14:00,None,T302R8,SCHEDULED
2938142,2091,2022-04-11 22:16:00,None,T302R8,SCHEDULED
2938142,2093,2022-04-11 22:18:00,None,T302R8,SCHEDULED
2938142,2095,2022-04-11 22:20:00,None,T302R8,SCHEDULED
2938142,2097,2022-04-11 22:21:00,None,T302R8,SCHEDULED
2938142,2099,2022-04-11 22:23:00,None,T302R8,SCHEDULED
2938142,2055,2022-04-11 22:24:00,None,T302R8,SCHEDULED
2938142,2057,2022-04-11 22:25:00,None,T302R8,SCHEDULED
2938142,201,2022-04-11 22:26:00,None,T302R8,SCHEDULED
2943794,2063,2022-04-11 22:55:00,None,T302R8,SCHEDULED
2943794,2065,2022-04-11 22:57:00,None,T302R8,SCHEDULED
2943794,2067,2022-04-11 22:58:00,None,T302R8,SCHEDULED
